Macro Name,Name,Description,Size,Type,Class,Purpose,Hull,Mass,Price Min,Price Avg,Price Max,Cargo,Missiles,Drones,Units,Crew,Race,Engine Slots,Shield Slots,Weapon Slots,Turret Slots,Unknown Slots,Total Slots,Forward Drag,Pitch Inertia,Yaw Inertia,Roll Inertia
ship_tel_xl_carrier_01_b_macro,Condor Sentinel,"The Ministry of Finance commissioned the Condor to be the mainstay of a carrier fleet. While the ship borrows heavily from Split technology, its implementation could not result in a less ""Split"" vessel.\n\nHeavily reinforced, the Condor is capable of launching a battle fleet under heavy fire. The Sentinel variant braces the ship further, providing a daunting resilience to attack.",xl,carrier,ship_xl,fight,287000,730.078,11398156,13409595,15421034,33600,400,0,20,112,teladi,1,7,0,8,7,23,310.771,2000.0,2000.0,1350.0
ship_tel_xl_carrier_01_a_macro,Condor Vanguard,"The Ministry of Finance commissioned the Condor to be the mainstay of a carrier fleet. While the ship borrows heavily from Split technology, its implementation could not result in a less ""Split"" vessel.\n\nHeavily reinforced, the Condor is capable of launching a battle fleet under heavy fire. The Vanguard variant provides additional speed, allowing the Condor to get into, and out of, difficult situations with a little more ease.",xl,carrier,ship_xl,fight,239000,608.398,9494968,11170550,12846133,28000,400,0,20,135,teladi,3,16,0,13,16,48,277.309,2000.0,2000.0,1350.0
ship_tel_xl_resupplier_01_b_macro,Stork Sentinel,"Auxiliary vessels are essential for fleet management and are able to repair and resupply fleets of all sizes, including carriers. The Teladi Stork fulfils this function passably well. Its lack of general popularity within its class often means it is available at a reasonable price. Fleet managers are advised to keep the Stork well escorted as it is vulnerable to attack.\n\nThe Stork Sentinel has increased resilience, though not to the degree that it should be left unattended in hostile space.",xl,resupplier,ship_xl,auxiliary,126000,1076.221,7941236,9342630,10744025,30000,40,0,100,166,teladi,3,16,0,13,16,48,369.055,2000.0,2000.0,1350.0
ship_tel_xl_resupplier_01_a_macro,Stork Vanguard,"Auxiliary vessels are essential for fleet management and are able to repair and resupply fleets of all sizes, including carriers. The Teladi Stork fulfils this function passably well. Its lack of general popularity within its class often means it is available at a reasonable price. Fleet managers are advised to keep the Stork well escorted as it is vulnerable to attack.\n\nThe Vanguard model enhances the Stork's speed, which enables it to remain in fleet formation more easily.",xl,resupplier,ship_xl,auxiliary,105000,896.85,6617127,7784855,8952583,25000,40,0,100,200,teladi,3,14,0,9,16,42,324.213,2000.0,2000.0,1350.0
ship_atf_xl_battleship_01_a_macro,Asgard,"The Asgard-class battleship was designed by the ATF to be a moving fortress, capable of taking on even the most monumental Xenon strongholds and capital ships. It is very slow, but also very powerful, and is especially noteworthy because of its unique forward-facing XL Main Battery. This weapon makes use of some unique technology that was specifically designed for the ATF, and is no longer available elsewhere. In terms of raw single-shot damage, it is currently the most powerful gun in the known universe.\n\nThis was the last ship class designed and produced by the ATF before the organisation was dissolved and its resources absorbed by the Terran Protectorate. Despite the change in administration, the Asgard is still frequently used by the Terran Protectorate because its sheer firepower has yet to be surpassed.",xl,battleship,ship_xl,fight,275000,600.0,22252932,26179920,30106908,0,1160,0,10,360,terran,3,14,0,9,16,42,133.108,2000.0,2000.0,1350.0
ship_ter_xl_resupplier_01_a_macro,Honshu,"This auxiliary ship, the Honshu, is noticeably slower than competitors' supply ships. While other ships of this type are usually aimed at providing immediate, short-term support for a fleet, this ship is designed to take part in long-distance operations that often lead Terran Protectorate fleets far away from Sol, and far also from allied harbours. For this reason, the design sacrifices speed for an exceptionally large storage capacity. However, this is not the only part of the ship that is engineered for long-range travel. Its most distinctive visual feature is its solar sail, which generates additional energy that can be made available to the ship's systems during extended journeys into hostile space.",xl,resupplier,ship_xl,auxiliary,157000,1199.838,22324290,26263870,30203451,43000,40,0,100,123,terran,1,7,0,8,7,23,230.0,2000.0,2000.0,1350.0
ship_ter_xl_builder_01_a_macro,Kyushu,"Earlier versions of these Terran construction ships were outfitted with specialist disassembly systems that would allow them to dismantle and transport station debris in a highly efficient manner. This focus on tearing down existing structures came about as the result of the arduous task of clearing the space around Earth from the debris of those parts of the Torus Aeternal that did not drift far enough out of their original orbit. Since that clean-up work is now winding down, more recent examples of this ship model have been built without such capabilities, to save on production costs.",xl,builder,ship_xl,build,153000,1170.425,17974517,21146490,24318464,50,40,0,132,219,terran,1,24,0,28,9,62,200.0,2000.0,2000.0,1350.0
ship_ter_xl_carrier_01_a_macro,Tokyo,"The Tokyo-class carrier has been revised and refined since its first production run, most recently during the period of the Jump Gate shutdown, but at its core it remains fundamentally the same.\n\nThe capacious front-facing hangar allows the carrier to quickly issue forth large waves of fighters to meet an enemy fleet head-on. In any fleet, a carrier is the central platform from which to coordinate large-scale fighter-based manoeuvres, and the Terran model does this with aplomb, whether the theatre of battle is on Sol's doorstep, or in a hostile system far removed from Terran domain.",xl,carrier,ship_xl,fight,213000,542.639,20670938,24318750,27966563,22000,320,0,20,201,terran,1,10,0,14,16,41,141.396,2000.0,2000.0,1350.0
ship_tfm_xl_carrier_02_b_macro,#dace,"Registration: #dace\nLast Seen: Moo-Kye's Revenge\nStatus: Deactivated\n\nThis Terraformer CPU ship was part of a large-scale battle during which it attacked Moo-Kye's Revenge. The Paranid defence fleet, under the command of Ulmanckabssit, managed to destroy the attacking force entirely, despite taking heavy losses. It has been noted that #dace employed a centralised command structure, and that its subordinates seemed to temporarily cease function upon the CPU ship's destruction. Experts have speculated that they may have been rebooting into a fallback standalone mode at this time. It is unknown whether this is a peculiarity of this specific Terraformer, or if this is in common with others, as there have not been enough occasions on which to observe Terraformers in this situation.\n - Admiral Komatsu, 2938CE",xl,carrier,ship_xl,fight,1190000,2104.8,0,0,0,0,0,0,0,0,xenon,1,1,0,0,19,21,1221.09,1818.497,1818.497,1454.797
ship_xen_xl_carrier_01_a_macro,I,"The Xenon I is a station commander's worst nightmare. Armed with graviton turrets, which are among the most powerful weapons known in their class, the appearance of this battleship inevitably heralds an imminent and catastrophic hull depletion event.\n\nThose who are operating facilities under attack by the Xenon I rarely have reactive tactical options beyond a speedy evacuation. Station commanders are advised to prepare defences well in advance, rather than waiting for intelligence indicating increased Xenon activity.\n\nSaving credits on defensive preparations will, without doubt, prove costly in the event of a Xenon I assault.",xl,battleship,ship_xl,fight,340000,876.951,4300932,5059920,5818908,0,0,0,0,0,xenon,1,42,0,64,22,129,255.39,958.525,958.525,766.82
ship_xen_xl_destroyer_01_a_macro,K,"The Xenon K is an unfortunately impressive destroyer with armaments sufficient to wipe out capital ships and stations alike. Its formidable shielding should be accounted for when devising counter-tactics.\n\nNotable Split warrior Ya t'Plp has earned the soubriquet ""K-Dog"" for her proficiency in engaging the Xenon K. Her widely published engagement records are required reading in military academies across the known galaxy.\n\nt'Plp's guidance on the K is ""Destroy escorts first, then neutralise engines. Then attack, attack, attack. Must waste shields and hull before engines regenerate. Many guns will be needed.""",xl,destroyer,ship_xl,fight,165000,421.625,2067574,2432440,2797306,0,0,0,0,0,xenon,1,42,0,64,22,129,164.325,412.904,412.904,330.323
ship_xen_xl_mothership_01_a_macro,M0,"This massive Xenon ship is one of the largest structures ever created by anything in the galaxy. It is generally classified as a superweapon as its size and length serve only one purpose, to house the gigantic planet-killer cannon mounted at its centre. The M0 was used to devastating effect in destroying an entire space sector, before being disabled. It is hoped that the Xenon never have the resources to create another ship of its kind again.",xl,battleship,ship_xl,fight,1496000,2796.027,13039000,15340000,17641000,0,0,0,0,0,xenon,2,55,0,40,1,98,639.205,4396.068,4396.068,3516.855
ship_tfm_xl_carrier_01_a_macro,Unknown Ship,No information available(No information available),xl,carrier,ship_xl,fight,735000,1874.085,0,0,0,0,0,0,0,0,xenon,2,20,0,13,1,36,454.817,1397.262,1397.262,1117.81
ship_tfm_xl_carrier_02_a_macro,Unknown Ship,No information available(No information available),xl,carrier,ship_xl,fight,1190000,2104.8,0,0,0,0,0,0,0,0,xenon,1,15,0,12,31,59,1221.09,1818.497,1818.497,1454.797
ship_arg_xs_police_01_a_macro,Argon Station Security Vessel,"Argon Station Security Vessels police the vicinity of Argon installations, seeking out felons and those carrying contraband. While they are lightly armed, crossing them may compromise a captain's good standing with the authorities.",xs,police,ship_xs,fight,281,2.872,9707,11420,13133,0,0,0,0,0,argon,1,1,1,0,1,4,1.574,0.476,0.476,0.381
